surveyID,date,Lat,Lat_abs,Lat_abs_scale,hemi,Genus_sp,plantFamily,Biome,growthForm,growthForm_simp,sizeDiameterMean,sizeDiameterMeanLog,sizeDiameterMeanLogScale,plantMean,plantMeanProp,plantMeanPropLogit,plantGini,plantGiniAdj,plantGiniAdjLogit,propPlantsHerb50,focalPlantCoverMean
Penczy_Site 6_Plantago_lanceolata_Survey 1,8/26/21,38.48183,38.48183,0.087415399,N,Plantago_lanceolata,Plantaginaceae,"Temperate Grasslands, Savannas & Shrublands",HERB,Herb,3.026833333,1.107516969,-1.901073989,6.531964286,0.065319643,-2.660911806,0.734455808,0.734455808,1.017348553,0.1,NA
Penczy_Site 6_Plantago_rugelii_Survey 1,8/26/21,38.48183,38.48183,0.087415399,N,Plantago_rugelii,Plantaginaceae,"Temperate Grasslands, Savannas & Shrublands",HERB,Herb,5.021791667,1.613786776,-1.468406113,9.175833333,0.091758333,-2.292352187,0.477266725,0.477266725,-0.090995837,0.2,NA
Penczy_Site 7_Plantago_lanceolata_Survey 1,8/23/21,38.55491,38.55491,0.092412189,N,Plantago_lanceolata,Plantaginaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,8.838353333,2.179100585,-0.985278103,4.192579365,0.041925794,-3.129023997,0.613834532,0.613834532,0.463459447,0.1,NA
Penczy_Site 7_Plantago_rugelii_Survey 1,8/23/21,38.55491,38.55491,0.092412189,N,Plantago_rugelii,Plantaginaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,6.484374194,1.869395313,-1.249958161,9.061501536,0.090615015,-2.306148598,0.371398771,0.371398771,-0.52622074,0.258064516,NA
Penczy_Site 8_Plantago_lanceolata_Survey 1,8/31/21,38.60833,38.60833,0.096064741,N,Plantago_lanceolata,Plantaginaceae,"Temperate Grasslands, Savannas & Shrublands",HERB,Herb,7.267222222,1.983374131,-1.15254968,3.395099206,0.033950992,-3.348296491,0.481177962,0.481177962,-0.075323746,0.2,NA
Penczy_Site 8_Plantago_rugelii_Survey 1,8/31/21,38.60833,38.60833,0.096064741,N,Plantago_rugelii,Plantaginaceae,"Temperate Grasslands, Savannas & Shrublands",HERB,Herb,4.688416667,1.545094928,-1.527111482,10.70244709,0.107024471,-2.121501669,0.405035918,0.405035918,-0.384525289,0.233333333,NA
Penczy_Site 9_Plantago_lanceolata_Survey 1,8/23/21,38.52468,38.52468,0.090345235,N,Plantago_lanceolata,Plantaginaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,3.01625,1.104014338,-1.904067404,16.26363757,0.162636376,-1.638741529,0.373805639,0.373805639,-0.515924825,0.266666667,NA
Penczy_Site 9_Plantago_rugelii_Survey 1,8/23/21,38.52468,38.52468,0.090345235,N,Plantago_rugelii,Plantaginaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,5.548992857,1.713616444,-1.383089766,4.954365079,0.049543651,-2.954088122,0.527463498,0.527463498,0.109964666,0.035714286,NA
Pepi_Site 1_Abronia_latifolia_Survey 1,8/9/19,38.321425,38.321425,0.076447827,N,Abronia_latifolia,Nyctaginaceae,Temperate Conifer Forests,HERB,Herb,17.56666667,2.866003167,-0.398237998,6.25,0.0625,-2.708050201,0.510870056,0.510870056,0.043487078,0.166666667,18.8
Pepi_Site 1_Eschscholzia_californica_Survey 1,5/7/20,38.32167,38.32167,0.076464579,N,Eschscholzia_californica,Papaveraceae,Temperate Conifer Forests,HERB,Herb,20.05172414,2.998315142,-0.285161649,1.775862069,0.017758621,-4.012966011,0.884857776,0.884857776,2.039258827,0.017241379,26.89655172
Pepi_Site 1_Impatiens_parviflora_Survey 1,9/20/20,49.2796,49.2796,0.825704811,N,Impatiens_parviflora,Balsaminaceae,Temperate Conifer Forests,HERB,Herb,83.67241379,4.426909339,0.935742318,9.482758621,0.094827586,-2.256065077,0.409122807,0.409122807,-0.367592828,0.24137931,30
Pepi_Site 1_Lupinus_arboreus_Survey 1,7/12/20,38.3219,38.3219,0.076480305,N,Lupinus_arboreus,Fabaceae,Temperate Conifer Forests,SHRUB,Woody,72.60344828,4.285012418,0.814474491,44.87931034,0.448793103,-0.205548244,0.333926441,0.333926441,-0.690479381,0.275862069,32.5862069
Pepi_Site 2_Dudleya_farinosa_Survey 1,8/8/19,38.3219,38.3219,0.076480305,N,Dudleya_farinosa,Crassulaceae,Temperate Conifer Forests,HERB,Herb,3.858333333,1.350235311,-1.693642243,3.15,0.0315,-3.425760937,0.650434939,0.650434939,0.620951575,0.133333333,6.733333333
Pharty_Site 1_Argemone_mexicana_Survey 1,3/16/20,25.0126,25.0126,-0.833533085,N,Argemone_mexicana,Papaveraceae,Tropical & Subtropical Moist Broadleaf Forests,HERB,Herb,32.23333333,3.473001114,0.120514075,1.758333333,0.017583333,-4.023064039,0.652502209,0.652502209,0.630056217,0.1,14.53333333
Pharty_Site 2_Calotropis_procera_Survey 1,3/8/20,25.0185,25.0185,-0.833129677,N,Calotropis_procera,Apocynaceae,Tropical & Subtropical Moist Broadleaf Forests,SHRUB;TREE,Woody,81.2,4.396915247,0.910108793,1.425,0.01425,-4.236645866,0.706214689,0.706214689,0.877070019,0.1,21.81666667
Pharty_Site 2_Cullen_corylifolium_Survey 1,11/20/21,25.0111,25.0111,-0.833635646,N,Cullen_corylifolium,Fabaceae,Tropical & Subtropical Moist Broadleaf Forests,HERB,Herb,64.88333333,4.172590785,0.71839681,24.725,0.24725,-1.113333197,0.356172131,0.356172131,-0.592017279,0.283333333,21.33333333
Pharty_Site 2_Psoralea_corylifolium_Survey 1,11/20/21,25.0111,25.0111,-0.833635646,N,Psoralea_corylifolium,Fabaceae,Tropical & Subtropical Moist Broadleaf Forests,HERB,Herb,64.88333333,4.172590785,0.71839681,24.725,0.24725,-1.113333197,0.356172131,0.356172131,-0.592017279,0.283333333,21.33333333
Pharty_Site 2_Senna_occidentalis_Survey 1,10/10/20,25.107,25.107,-0.827078555,N,Senna_occidentalis,Fabaceae,Tropical & Subtropical Moist Broadleaf Forests,HERB;SHRUB,Herb,96.66666667,4.571268634,1.059114537,36.31666667,0.363166667,-0.561646113,0.355994431,0.355994431,-0.592792288,0.266666667,23.83333333
Pharty_Site 3_Marsilea_minuta_Survey 1,8/9/20,25.0141,25.0141,-0.833430523,N,Marsilea_minuta,Marsileaceae,Tropical & Subtropical Moist Broadleaf Forests,HERB,Herb,11,2.397895273,-0.798291971,5.275,0.05275,-2.887999278,0.75317964,0.75317964,1.115642978,0.083333333,22.33333333
Pharty_Site 3_Ruellia_tuberosa_Survey 1,6/25/20,25.013393,25.013393,-0.833478864,N,Ruellia_tuberosa,Acanthaceae,Tropical & Subtropical Moist Broadleaf Forests,HERB,Herb,23.28333333,3.147737797,-0.157462186,13.69166667,0.136916667,-1.841138781,0.480136584,0.480136584,-0.079495504,0.216666667,24.83333333
Pharty_Site 3_Shorea_robusta_Survey 1,10/17/20,24.9542,24.9542,-0.837526141,N,Shorea_robusta,Dipterocarpaceae,Tropical & Subtropical Moist Broadleaf Forests,TREE,Woody,NA,NA,NA,13.27533419,0.132753342,-1.876830598,0.34785585,0.34785585,-0.628477458,0.266666667,71.66666667
Piper_Site 1_Adesmia_boronioides_Survey 1,2/20/20,-46.294533,46.294533,0.621603097,S,Adesmia_boronioides,Fabaceae,"Temperate Grasslands, Savannas & Shrublands",SHRUB,Woody,66.72413793,4.200566775,0.742305627,0.086206897,8.62068965517241e-4,-7.055312843,1,0.99,4.59511985,0.014492754,17.05
Piper_Site 2_Gunnera_tinctoria_Survey 1,2/13/20,-44.50301,44.50301,0.499109058,S,Gunnera_tinctoria,Gunneraceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,59.88333333,4.092398225,0.649862712,30.05,0.3005,-0.84491804,0.360190643,0.360190643,-0.574536798,0.283333333,40.38333333
Piper_Site 3_Gunnera_tinctoria_Survey 1,2/14/20,-44.705,44.705,0.512919972,S,Gunnera_tinctoria,Gunneraceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,35.68571429,3.574750449,0.207471006,9.85,0.0985,-2.214003494,0.599457704,0.599457704,0.403206051,0.013888889,41.85185185
Piper_Site 4_Pinus_contorta_Survey 1,7/9/20,-45.5602,45.5602,0.57139363,S,Pinus_contorta,Pinaceae,Temperate Broadleaf & Mixed Forests,TREE,Woody,122.6083333,4.808994993,1.262280037,4.05,0.0405,-3.165110341,0.684313315,0.684313315,0.773665658,0.116666667,NA
Piper_Site 4_Taraxacum_officinale_Survey 1,6/17/20,-45.55921,45.55921,0.571325939,S,Taraxacum_officinale,Asteraceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,4.101612903,1.411380287,-1.641386575,1.677419355,0.016774194,-4.070997198,0.816519546,0.816519546,1.492942707,0.015384615,2.380909091
Piper_Site 5_Taraxacum_officinale_Survey 1,2/27/20,-45.5356667,45.5356667,0.569716184,S,Taraxacum_officinale,Asteraceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,17.10333333,2.839273376,-0.421081789,1.058333333,0.010583333,-4.537835107,0.913252369,0.913252369,2.354009148,0.016393443,11.67741935
Poveda_Site 1_Barbarea_vulgaris_Survey 1,8/7/20,42.3291043,42.3291043,0.350469889,N,Barbarea_vulgaris,Brassicaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,23.95689655,3.176256239,-0.133089779,14.43103448,0.144310345,-1.779941605,0.423379237,0.423379237,-0.308916477,0.014705882,15.06896552
Poveda_Site 2_Lantana_camara_Survey 1,10/2/19,4.760278,4.760278,-2.218270388,N,Lantana_camara,Verbenaceae,Tropical & Subtropical Moist Broadleaf Forests,SHRUB,Woody,50.35,3.918998619,0.501672087,1.141666667,0.011416667,-4.461198666,0.619448225,0.619448225,0.487206882,0.116666667,13.83333333
Poveda_Site 2_Taraxacum_officinale_Survey 1,10/7/19,4.76025,4.76025,-2.218272302,N,Taraxacum_officinale,Asteraceae,Tropical & Subtropical Moist Broadleaf Forests,HERB,Herb,19.59,2.975019232,-0.30507078,9.483333333,0.094833333,-2.255998124,0.699055733,0.699055733,0.842805382,0.1,45.36666667
Poveda_Site 3_Senecio_madagascariensis_Survey 1,8/25/19,4.759222,4.759222,-2.218342591,N,Senecio_madagascariensis,Asteraceae,Tropical & Subtropical Moist Broadleaf Forests,HERB,Herb,34.55,3.54240755,0.179830146,24.53333333,0.245333333,-1.123658321,0.376888357,0.376888357,-0.502776698,0.016393443,26.93548387
Pringl_Site 1_Asclepias_cryptoceras_Survey 1,7/21/19,41.0222,41.0222,0.261111289,N,Asclepias_cryptoceras,Apocynaceae,Deserts & Xeric Shrublands,HERB,Herb,11,2.397895273,-0.798291971,0.29,0.0029,-5.840140329,0.732095491,0.732095491,1.005280349,0.02,0.393103448
Pringl_Site 1_Wyethia_mollis_Survey 1,7/20/20,39.28362,39.28362,0.142237187,N,Wyethia_mollis,Asteraceae,Temperate Conifer Forests,HERB,Herb,28.5,3.349904087,0.015312999,6.191666667,0.061916667,-2.718049392,0.429796747,0.429796747,-0.282680466,0.016393443,41.16666667
Pringl_Site 2_Asclepias_speciosa_Survey 1,7/16/20,39.49265,39.49265,0.156529457,N,Asclepias_speciosa,Apocynaceae,Deserts & Xeric Shrublands,HERB,Herb,43.43333333,3.771227195,0.375383798,8.927777778,0.089277778,-2.322485328,0.725680485,0.725680485,0.972816274,0.088888889,7.188888889
Pringl_Site 3_Erigeron_glacialis_Survey 1,7/27/20,38.69579,38.69579,0.102044753,N,Erigeron_glacialis,Asteraceae,Temperate Conifer Forests,HERB,Herb,18.48333333,2.916869425,-0.354766719,1.908333333,0.019083333,-3.939672155,0.576197173,0.576197173,0.307181599,0.016393443,20.23333333
Pringl_Site 3_Heracleum_maximum_Survey 1,7/27/20,38.69538,38.69538,0.102016719,N,Heracleum_maximum,Apiaceae,Temperate Conifer Forests,HERB,Herb,51.5,3.941581808,0.520972113,4.016666667,0.040166667,-3.173722194,0.451789859,0.451789859,-0.193441526,0.016393443,27.17391304
Puy_Site 1_Plantago_lanceolata_Survey 1,8/27/20,42.757545,42.757545,0.3797642,N,Plantago_lanceolata,Plantaginaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,14.74,2.690564887,-0.548170913,18.31166667,0.183116667,-1.495372813,0.456818767,0.456818767,-0.173156284,0.233333333,12.7
Puy_Site 2_Plantago_lanceolata_Survey 1,10/8/20,42.7355,42.7355,0.378256889,N,Plantago_lanceolata,Plantaginaceae,"Mediterranean Forests, Woodlands & Scrub",HERB,Herb,99.36666667,4.598816712,1.082657652,5.773333333,0.057733333,-2.792453613,0.529387012,0.529387012,0.117683682,0.133333333,30.7
Puy_Site 3_Taraxacum_officinale_Survey 1,10/16/20,42.819833,42.819833,0.384023095,N,Taraxacum_officinale,Asteraceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,4.325,1.46441214,-1.596064538,14.35,0.1435,-1.786519283,0.52045119,0.52045119,0.081850426,0.2,37.63333333
Quinte_Site 1_Alstroemeria_aurea_Survey 1,3/11/20,-41.14415,41.14415,0.269449529,S,Alstroemeria_aurea,Alstroemeriaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,71.31666667,4.267130054,0.79919188,7.333333333,0.073333333,-2.53657866,0.655392912,0.655392912,0.64283003,0.1,77
Quinte_Site 2_Aristotelia_chilensis_Survey 1,3/6/20,-41.183333,41.183333,0.272128637,S,Aristotelia_chilensis,Elaeocarpaceae,Temperate Broadleaf & Mixed Forests,SHRUB;TREE,Woody,115.65625,4.75062243,1.212393726,10.325,0.10325,-2.161623885,0.427668568,0.427668568,-0.291369728,0.015151515,33.79487179
Quinte_Site 3_Berberis_microphylla_Survey 1,10/31/20,-41.143778,41.143778,0.269424093,S,Berberis_microphylla,Berberidaceae,Temperate Broadleaf & Mixed Forests,SHRUB,Woody,26.98333333,3.295219391,-0.03142159,4.458333333,0.044583333,-3.064787448,0.440012672,0.440012672,-0.241110627,0.014705882,8.866666667
Quinte_Site 4_Nothofagus_dombeyi_Survey 1,10/20/20,-41.130833,41.130833,0.268538989,S,Nothofagus_dombeyi,Nothofagaceae,Temperate Broadleaf & Mixed Forests,TREE,Woody,NA,NA,NA,14.975,0.14975,-1.736563187,0.43936693,0.43936693,-0.243731733,0.015384615,33.4
Quinte_Site 5_Taraxacum_officinale_Survey 1,10/17/20,-41.130556,41.130556,0.268520049,S,Taraxacum_officinale,Asteraceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,20.18333333,3.004857181,-0.279570697,8.266666667,0.082666667,-2.406654453,0.436509021,0.436509021,-0.255342281,0.015384615,20.95
Rasman_Site 1_Plantago_lanceolata_Survey 1,9/10/20,47.120556,47.120556,0.678081799,N,Plantago_lanceolata,Plantaginaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,6.283333333,1.837900625,-1.276874124,7.098015476,0.070980155,-2.571729773,0.348105841,0.348105841,-0.62737564,0.283333333,2
Rasman_Site 10_Plantago_lanceolata_Survey 1,8/20/20,46.214722,46.214722,0.61614608,N,Plantago_lanceolata,Plantaginaceae,Temperate Conifer Forests,HERB,Herb,11.41666667,2.435074276,-0.766518083,9.881371892,0.098813719,-2.210475535,0.405965865,0.405965865,-0.380667703,0.233333333,7.166666667
Rasman_Site 2_Plantago_lanceolata_Survey 1,8/11/20,46.193889,46.193889,0.614721639,N,Plantago_lanceolata,Plantaginaceae,Temperate Conifer Forests,HERB,Herb,NA,NA,NA,14.6612153,0.146612153,-1.761423445,0.310663347,0.310663347,-0.797019924,0.309090909,NA
Rasman_Site 3_Plantago_lanceolata_Survey 1,8/14/20,47.067778,47.067778,0.674473143,N,Plantago_lanceolata,Plantaginaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,10.96610169,2.394808851,-0.800929687,3.933200632,0.039332006,-3.195590272,0.373980173,0.373980173,-0.515179261,0.016666667,43.92592593
Rasman_Site 4_Plantago_lanceolata_Survey 1,9/1/20,46.488056,46.488056,0.634835087,N,Plantago_lanceolata,Plantaginaceae,Temperate Conifer Forests,HERB,Herb,11.65833333,2.456021232,-0.748616413,8.524581283,0.085245813,-2.373116383,0.448513853,0.448513853,-0.206677153,0.216666667,4.25
Rasman_Site 5_Plantago_lanceolata_Survey 1,8/18/20,46.214167,46.214167,0.616108132,N,Plantago_lanceolata,Plantaginaceae,Temperate Conifer Forests,HERB,Herb,17.65,2.870735783,-0.394193413,6.33070463,0.063307046,-2.694358899,0.400101026,0.400101026,-0.405044186,0.25,4.916666667
Rasman_Site 6_Plantago_lanceolata_Survey 1,8/15/20,47.093611,47.093611,0.676239455,N,Plantago_lanceolata,Plantaginaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,20.325,3.011851655,-0.273593085,3.874505159,0.038745052,-3.211236622,0.565155318,0.565155318,0.262111678,0.15,9.05
Rasman_Site 7_Plantago_lanceolata_Survey 1,9/2/20,46.500556,46.500556,0.635689765,N,Plantago_lanceolata,Plantaginaceae,Temperate Conifer Forests,HERB,Herb,12.46666667,2.523058416,-0.691325151,4.185812037,0.04185812,-3.130710054,0.340228218,0.340228218,-0.662277369,0.266666667,7.666666667
Rasman_Site 8_Plantago_lanceolata_Survey 1,8/19/20,46.203611,46.203611,0.615386374,N,Plantago_lanceolata,Plantaginaceae,Temperate Conifer Forests,HERB,Herb,5.033333333,1.616082455,-1.466444182,5.353348876,0.053533489,-2.872428172,0.449255293,0.449255293,-0.203680069,0.216666667,3.963333333
Rasman_Site 9_Plantago_lanceolata_Survey 1,9/3/20,46.507778,46.507778,0.636183564,N,Plantago_lanceolata,Plantaginaceae,Temperate Conifer Forests,HERB,Herb,9.535087719,2.254978439,-0.920431435,8.944803258,0.089448033,-2.320393158,0.515373437,0.515373437,0.061513137,0.192982456,2.089285714
Rosche_Site 1_Centaurea_stoebe_Survey 1,8/10/21,51.504286,51.504286,0.977816045,N,Centaurea_stoebe,Asteraceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,19.41833333,2.966217637,-0.312592792,1.798810886,0.017988109,-3.999892497,0.873999129,0.873999129,1.936790561,0.016666667,14.73333333
Rosche_Site 1_Plantago_lanceolata_Survey 1,7/20/21,51.503476,51.503476,0.977760662,N,Plantago_lanceolata,Plantaginaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,6.583333333,1.884541203,-1.237014193,0.525344179,0.005253442,-5.243604549,0.459403447,0.459403447,-0.162744464,0.183333333,23.23333333
Rosche_Site 1_Plantago_lanceolata_Survey 2,8/12/21,51.5092,51.5092,0.978152036,N,Plantago_lanceolata,Plantaginaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,1.41,0.343589704,-2.553940862,6.720273144,0.067202731,-2.630473994,0.55654256,0.55654256,0.227141811,0.166666667,6.053333333
Rosenh_Site 1_Lycopus_uniflorus_Survey 1,8/18/20,43.866667,43.866667,0.455599583,N,Lycopus_uniflorus,Lamiaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,5.696262295,1.739810222,-1.360704062,9.195218579,0.091952186,-2.290028314,0.618492822,0.618492822,0.483155919,0.163934426,4.418032787
Rosenh_Site 1_Platanthera_clavellata_Survey 1,8/13/20,43.866389,43.866389,0.455580575,N,Platanthera_clavellata,Orchidaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,NA,NA,NA,7.554093354,0.075540934,-2.504534098,0.901155946,0.901155946,2.210134932,0.038834951,1.029126214
Rosenh_Site 1_Sagittaria_cuneata_Survey 1,9/1/20,43.866667,43.866667,0.455599583,N,Sagittaria_cuneata,Alismataceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,17.5895,2.867302133,-0.397127876,6.351666667,0.063516667,-2.690829386,0.867715667,0.867715667,1.880910444,0.066666667,7.05
Rosenh_Site 2_Taraxacum_officinale_Survey 1,8/11/20,43.856111,43.856111,0.454877825,N,Taraxacum_officinale,Asteraceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,16.28563333,2.790283329,-0.462949622,3.835039683,0.038350397,-3.221885271,0.72476932,0.72476932,0.968243841,0.1,2.028333333
Runyon_Site 1_Balsamorhiza_sagittata_Survey 1,6/28/19,45.82416,45.82416,0.589441697,N,Balsamorhiza_sagittata,Asteraceae,Temperate Conifer Forests,HERB,Herb,49.71666667,3.906340222,0.490853979,9.8,0.098,-2.219647041,0.475095123,0.475095123,-0.099702017,0.016129032,32.03333333
Runyon_Site 2_Lupinus_sericeus_Survey 1,7/12/19,45.62575,45.62575,0.575875562,N,Lupinus_sericeus,Fabaceae,"Temperate Grasslands, Savannas & Shrublands",HERB,Herb,24.63793103,3.204287167,-0.109134011,1.482758621,0.014827586,-4.196327287,0.399836801,0.399836801,-0.406145149,0.013157895,11.25862069
Runyon_Site 2_Potentilla_gracilis_Survey 1,8/8/19,45.62575,45.62575,0.575875562,N,Potentilla_gracilis,Rosaceae,"Temperate Grasslands, Savannas & Shrublands",HERB,Herb,38.38333333,3.647623338,0.269749573,0.366666667,0.003666667,-5.604798889,0.873651772,0.873651772,1.933640056,0.014492754,4.6
Runyon_Site 2_Potentilla_recta_Survey 1,8/9/19,45.62575,45.62575,0.575875562,N,Potentilla_recta,Rosaceae,"Temperate Grasslands, Savannas & Shrublands",HERB,Herb,25.20689655,3.22711763,-0.08962266,0.362068966,0.00362069,-5.617463499,0.928153718,0.928153718,2.558668493,0.014285714,6.344827586
Sadeh_Site 1_Anthemis_galilae_Survey 1,4/23/20,32.7774,32.7774,-0.302620718,N,Anthemis_galilae,Asteraceae,"Mediterranean Forests, Woodlands & Scrub",HERB,Herb,19.2,2.954910279,-0.322256277,8.721015873,0.087210159,-2.348184846,0.405292652,0.405292652,-0.383460027,0.26,3.98
Sadeh_Site 2_Lomelosia_prolifera_Survey 1,5/3/20,32.7648,32.7648,-0.303482233,N,Lomelosia_prolifera,Caprifoliaceae,"Mediterranean Forests, Woodlands & Scrub",HERB,Herb,39.2,3.668676747,0.28774222,16.81333333,0.168133333,-1.598914856,0.397018105,0.397018105,-0.417905287,0.25,12.133333333333301
Sakata_Site 1_Nephrophyllidium_crista-galli_Survey 1,9/9/20,39.962908,39.962908,0.188682994,N,Nephrophyllidium_crista-galli,Menyanthaceae,Temperate Conifer Forests,HERB,Herb,18.01612903,2.891267414,-0.376646688,9.870967742,0.098709677,-2.211644438,0.611111111,0.611111111,0.451985124,0.129032258,8.774193548
Sakata_Site 1_Solidago_altissima_Survey 1,9/10/16,34.964233,34.964233,-0.153097654,N,Solidago_altissima,Asteraceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,110.6666667,4.70652268,1.174705236,52.81666667,0.528166667,0.112786075,0.196442229,0.196442229,-1.408680694,0.383333333,86.66666667
Sakata_Site 2_Oenothera_biennis_Survey 1,9/29/20,39.796974,39.796974,0.177337382,N,Oenothera_biennis,Onagraceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,93.68666667,4.539955881,1.032354058,28.36785714,0.283678571,-0.926287182,0.518122176,0.518122176,0.072520471,0.033333333,12.33333333
Sakata_Site 2_Plantago_lanceolata_Survey 1,8/3/20,39.798759,39.798759,0.17745943,N,Plantago_lanceolata,Plantaginaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,6.273684211,1.8363637754648101,-1.278187545,4.842105263,0.048421053,-2.978187964,0.318155112,0.318155112,-0.762263159,0.289473684,29
Sakata_Site 3_Plantago_asiatica_Survey 1,8/1/20,39.784967,39.784967,0.176516412,N,Plantago_asiatica,Plantaginaceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,7.848484848,2.0603205,-1.086789838,8.151515152,0.081515152,-2.421936497,0.42820632,0.42820632,-0.289173093,0.242424242,9.310344828
Sakata_Site 3_Taraxacum_officinale_Survey 1,8/1/20,39.784967,39.784967,0.176516412,N,Taraxacum_officinale,Asteraceae,Temperate Broadleaf & Mixed Forests,HERB,Herb,7.292857143,1.986895396,-1.149540339,2,0.02,-3.891820298,0.471544715,0.471544715,-0.113944259,0.214285714,13.133333333333301
